datetime,No,PM2.5,TEMP,PRES,DEWP,RAIN,WSPM,station,wd
2013-03-03 11:00,60,97.0,10.5,1011.7,-12.2,0.0,1.4,Gucheng,11
2013-03-03 12:00,61,102.0,14.1,1010.4,-12.2,0.0,3.0,Gucheng,15
2013-03-03 13:00,62,113.0,16.0,1009.3,-13.5,0.0,2.6,Gucheng,15
2013-03-03 14:00,63,127.0,16.6,1008.7,-13.0,0.0,2.4,Gucheng,15
2013-03-03 15:00,64,97.0,16.9,1008.3,-13.8,0.0,3.7,Gucheng,15
2013-03-03 16:00,65,61.0,15.8,1008.4,-11.7,0.0,1.9,Gucheng,15
2013-03-03 17:00,66,44.0,12.1,1009.1,-9.0,0.0,1.7,Gucheng,8
2013-03-03 18:00,67,78.0,14.6,1010.1,-13.6,0.0,4.4,Gucheng,6
2013-03-03 19:00,68,150.0,13.8,1011.3,-13.3,0.0,1.2,Gucheng,14
2013-03-03 20:00,69,126.0,12.6,1011.4,-13.4,0.0,1.4,Gucheng,15
2013-03-03 21:00,70,34.0,10.3,1011.7,-12.4,0.0,2.1,Gucheng,15
2013-03-03 22:00,71,14.0,9.4,1011.9,-11.9,0.0,1.4,Gucheng,15
2013-03-03 23:00,72,20.0,11.0,1012.7,-11.8,0.0,0.5,Gucheng,0
2013-03-04 00:00,73,28.0,10.1,1013.6,-11.9,0.0,3.5,Gucheng,5
2013-03-04 01:00,74,23.0,9.5,1014.5,-11.8,0.0,2.0,Gucheng,4
2013-03-04 02:00,75,16.0,8.6,1014.7,-12.5,0.0,1.0,Gucheng,15
2013-03-04 03:00,76,13.0,8.1,1014.9,-13.0,0.0,1.6,Gucheng,3
2013-03-04 04:00,77,13.0,7.2,1015.8,-13.1,0.0,0.9,Gucheng,13
2013-03-04 05:00,78,12.0,3.7,1016.4,-12.7,0.0,0.2,Gucheng,0
2013-03-04 06:00,79,8.0,3.2,1016.9,-11.9,0.0,0.5,Gucheng,0
2013-03-04 07:00,80,5.0,7.0,1017.9,-12.2,0.0,0.8,Gucheng,3
2013-03-04 08:00,81,7.0,8.7,1018.7,-11.3,0.0,1.5,Gucheng,10
2013-03-04 09:00,82,15.0,10.1,1018.5,-11.9,0.0,3.2,Gucheng,2
2013-03-04 10:00,83,19.0,11.1,1018.4,-12.4,0.0,1.8,Gucheng,11
2013-03-04 11:00,84,19.0,12.7,1017.6,-12.5,0.0,1.8,Gucheng,2
2013-03-04 12:00,85,18.0,14.3,1016.7,-12.9,0.0,0.9,Gucheng,15
2013-03-04 13:00,86,18.0,14.8,1015.7,-12.5,0.0,2.8,Gucheng,9
2013-03-04 14:00,87,19.0,14.8,1014.9,-13.4,0.0,1.7,Gucheng,12
2013-03-04 15:00,88,22.0,15.0,1014.2,-14.2,0.0,2.3,Gucheng,12
2013-03-04 16:00,89,26.0,14.7,1013.8,-12.6,0.0,1.3,Gucheng,14
2013-03-04 17:00,90,28.0,12.7,1014.0,-11.1,0.0,1.8,Gucheng,14
2013-03-04 18:00,91,32.0,11.2,1014.5,-11.6,0.0,0.9,Gucheng,16
2013-03-04 19:00,92,38.0,9.7,1014.7,-10.5,0.0,1.7,Gucheng,14
2013-03-04 20:00,93,45.0,8.4,1014.9,-10.5,0.0,1.0,Gucheng,11
2013-03-04 21:00,94,57.0,7.8,1015.0,-10.1,0.0,1.6,Gucheng,14
2013-03-04 22:00,95,72.0,5.8,1014.6,-10.1,0.0,0.9,Gucheng,15
2013-03-04 23:00,96,83.0,5.9,1013.7,-10.0,0.0,1.3,Gucheng,15
2013-03-05 00:00,97,99.0,5.7,1013.3,-9.7,0.0,0.9,Gucheng,14
2013-03-05 01:00,98,111.0,3.0,1012.7,-8.4,0.0,0.5,Gucheng,4
2013-03-05 02:00,99,122.0,1.3,1012.4,-8.0,0.0,0.2,Gucheng,1
2013-03-05 03:00,100,122.0,0.6,1012.0,-7.9,0.0,0.1,Gucheng,15
2013-03-05 04:00,101,111.0,0.5,1011.8,-8.5,0.0,0.5,Gucheng,14
2013-03-05 05:00,102,95.0,-0.2,1011.9,-8.2,0.0,0.4,Gucheng,8
2013-03-05 06:00,103,86.0,0.1,1011.7,-7.9,0.0,0.2,Gucheng,15
2013-03-05 07:00,104,88.0,1.6,1011.5,-8.0,0.0,0.2,Gucheng,6
2013-03-05 08:00,105,93.0,5.4,1011.3,-10.0,0.0,2.3,Gucheng,10
2013-03-05 09:00,106,98.0,7.7,1010.7,-9.3,0.0,1.7,Gucheng,2
2013-03-05 10:00,107,109.0,9.0,1009.9,-9.0,0.0,2.9,Gucheng,10
2013-03-05 11:00,108,114.0,10.1,1009.1,-9.1,0.0,2.0,Gucheng,10
2013-03-05 12:00,109,115.0,12.4,1007.6,-8.8,0.0,1.6,Gucheng,10
2013-03-05 13:00,110,120.0,13.3,1006.4,-8.6,0.0,0.9,Gucheng,6
2013-03-05 14:00,111,125.0,14.3,1005.5,-7.8,0.0,1.6,Gucheng,10
2013-03-05 15:00,112,133.0,14.4,1005.2,-7.7,0.0,0.6,Gucheng,0
2013-03-05 16:00,113,146.0,13.6,1005.0,-7.2,0.0,0.7,Gucheng,0
2013-03-05 17:00,114,162.0,12.4,1005.5,-7.1,0.0,1.1,Gucheng,4
2013-03-05 18:00,115,174.0,10.0,1006.0,-6.4,0.0,0.0,Gucheng,4
2013-03-05 19:00,116,186.0,7.6,1006.5,-6.2,0.0,0.0,Gucheng,10
2013-03-05 20:00,117,203.0,6.2,1006.9,-6.1,0.0,0.7,Gucheng,14
2013-03-05 21:00,118,217.0,5.1,1007.0,-5.6,0.0,0.8,Gucheng,15
2013-03-05 22:00,119,224.0,4.3,1006.8,-5.2,0.0,0.1,Gucheng,15
2013-03-05 23:00,120,228.0,3.6,1006.5,-5.1,0.0,0.2,Gucheng,3
2013-03-06 00:00,121,216.0,3.3,1006.5,-5.4,0.0,0.0,Gucheng,3
2013-03-06 01:00,122,200.0,2.5,1006.3,-4.7,0.0,0.2,Gucheng,3
2013-03-06 02:00,123,192.0,2.3,1006.0,-4.7,0.0,0.2,Gucheng,6
2013-03-06 03:00,124,185.0,2.0,1005.8,-5.4,0.0,0.5,Gucheng,14
2013-03-06 04:00,125,148.0,2.0,1005.5,-5.4,0.0,0.0,Gucheng,15
2013-03-06 05:00,126,144.0,2.4,1005.6,-5.3,0.0,0.8,Gucheng,2
2013-03-06 06:00,127,174.0,3.1,1006.4,-5.8,0.0,0.6,Gucheng,10
2013-03-06 07:00,128,178.0,4.8,1007.3,-6.2,0.0,1.6,Gucheng,1
2013-03-06 08:00,129,193.0,6.0,1007.5,-5.7,0.0,0.6,Gucheng,6
2013-03-06 09:00,130,209.0,7.4,1007.3,-5.0,0.0,0.0,Gucheng,4
2013-03-06 10:00,131,209.0,9.6,1006.7,-5.1,0.0,1.3,Gucheng,1
2013-03-06 11:00,132,212.0,10.2,1005.7,-4.2,0.0,1.0,Gucheng,10
2013-03-06 12:00,133,218.0,11.0,1005.0,-4.7,0.0,0.8,Gucheng,9
2013-03-06 13:00,134,234.0,13.5,1004.1,-4.2,0.0,0.7,Gucheng,9
2013-03-06 14:00,135,245.0,14.6,1003.4,-4.2,0.0,1.3,Gucheng,9
2013-03-06 15:00,136,238.0,14.6,1003.4,-3.7,0.0,1.6,Gucheng,14
2013-03-06 16:00,137,162.0,14.1,1003.4,-3.7,0.0,1.2,Gucheng,16
2013-03-06 17:00,138,3.0,12.3,1004.0,-3.9,0.0,0.7,Gucheng,14
2013-03-06 18:00,139,3.0,10.5,1005.0,-3.6,0.0,0.9,Gucheng,8
2013-03-06 19:00,140,120.0,7.7,1005.7,-2.6,0.0,0.9,Gucheng,8
2013-03-06 20:00,141,248.0,6.1,1006.2,-2.8,0.0,0.9,Gucheng,15
2013-03-06 21:00,142,287.0,5.3,1006.0,-2.8,0.0,0.9,Gucheng,8
2013-03-06 22:00,143,292.0,5.3,1005.6,-2.8,0.0,0.7,Gucheng,13
2013-03-06 23:00,144,272.0,5.9,1005.6,-2.7,0.0,0.5,Gucheng,15
2013-03-07 00:00,145,279.0,4.9,1005.4,-2.7,0.0,1.0,Gucheng,14
2013-03-07 01:00,146,284.0,4.2,1005.3,-2.9,0.0,0.9,Gucheng,8
2013-03-07 02:00,147,280.0,4.0,1004.9,-3.1,0.0,0.8,Gucheng,9
2013-03-07 03:00,148,261.0,2.6,1004.5,-3.3,0.0,0.6,Gucheng,14
2013-03-07 04:00,149,201.0,1.8,1004.6,-3.3,0.0,0.6,Gucheng,5
2013-03-07 05:00,150,149.0,1.1,1004.8,-3.6,0.0,0.0,Gucheng,3
2013-03-07 06:00,151,131.0,1.3,1004.7,-3.2,0.0,0.5,Gucheng,2
2013-03-07 07:00,152,126.0,4.2,1005.0,-2.0,0.0,0.7,Gucheng,16
2013-03-07 08:00,153,154.0,8.6,1004.7,-2.4,0.0,0.7,Gucheng,10
2013-03-07 09:00,154,223.0,10.3,1004.1,-2.1,0.0,0.7,Gucheng,0
2013-03-07 10:00,155,274.0,13.3,1003.2,-1.5,0.0,1.4,Gucheng,10
2013-03-07 11:00,156,301.0,15.5,1001.4,-2.0,0.0,2.1,Gucheng,2
2013-03-07 12:00,157,328.0,16.4,999.5,-3.7,0.0,2.1,Gucheng,9
2013-03-07 13:00,158,315.0,16.8,998.0,-3.9,0.0,2.6,Gucheng,9
2013-03-07 14:00,159,251.0,18.5,996.5,-3.6,0.0,2.6,Gucheng,11
2013-03-07 15:00,160,161.0,18.4,995.6,-2.6,0.0,2.6,Gucheng,13
2013-03-07 16:00,161,198.0,17.7,995.1,-1.6,0.0,0.8,Gucheng,13
2013-03-07 17:00,162,222.0,14.9,994.9,-1.3,0.0,0.4,Gucheng,14
2013-03-07 18:00,163,243.0,12.2,995.3,-0.4,0.0,0.5,Gucheng,4
2013-03-07 19:00,164,272.0,10.8,995.7,-0.4,0.0,0.0,Gucheng,3
2013-03-07 20:00,165,299.0,10.1,995.7,-0.1,0.0,0.2,Gucheng,3
2013-03-07 21:00,166,318.0,8.6,995.9,-0.5,0.0,0.5,Gucheng,14
2013-03-07 22:00,167,302.0,7.6,996.1,-0.6,0.0,0.0,Gucheng,14
2013-03-07 23:00,168,278.0,9.7,996.4,-2.3,0.0,1.8,Gucheng,3
2013-03-08 00:00,169,264.0,6.9,996.2,-1.8,0.0,0.0,Gucheng,5
2013-03-08 01:00,170,248.0,5.7,996.6,-1.9,0.0,0.1,Gucheng,3
2013-03-08 02:00,171,254.0,5.1,996.3,-1.8,0.0,0.5,Gucheng,11
2013-03-08 03:00,172,251.0,5.1,996.0,-1.8,0.0,0.8,Gucheng,14
2013-03-08 04:00,173,247.0,4.8,996.6,-1.9,0.0,0.8,Gucheng,16
2013-03-08 05:00,174,247.0,4.2,997.3,-1.8,0.0,0.7,Gucheng,15
2013-03-08 06:00,175,240.0,3.8,997.8,-1.6,0.0,0.2,Gucheng,15
2013-03-08 07:00,176,250.0,6.8,998.4,-1.1,0.0,0.7,Gucheng,5
2013-03-08 08:00,177,258.0,12.5,998.8,-1.5,0.0,0.8,Gucheng,5
2013-03-08 09:00,178,260.0,16.7,999.1,-1.4,0.0,1.5,Gucheng,12
2013-03-08 10:00,179,266.0,19.2,998.8,-3.1,0.0,1.7,Gucheng,13
2013-03-08 11:00,180,233.0,20.4,998.4,-1.4,0.0,2.1,Gucheng,13
2013-03-08 12:00,181,273.0,21.2,997.2,-4.1,0.0,3.1,Gucheng,11
2013-03-08 13:00,182,222.0,22.4,996.2,-3.1,0.0,1.9,Gucheng,9
2013-03-08 14:00,183,152.0,18.1,996.0,1.1,0.0,4.7,Gucheng,10
2013-03-08 15:00,184,179.0,14.9,997.2,0.7,0.0,2.6,Gucheng,2
2013-03-08 16:00,185,245.0,12.7,997.7,0.1,0.0,2.6,Gucheng,2
2013-03-08 17:00,186,169.0,10.3,998.0,-1.1,0.0,2.2,Gucheng,10
2013-03-08 18:00,187,124.0,9.0,998.6,-2.0,0.0,0.7,Gucheng,9
2013-03-08 19:00,188,95.0,8.1,998.6,-1.7,0.0,0.1,Gucheng,9
2013-03-08 20:00,189,85.0,7.6,998.3,-1.4,0.0,0.4,Gucheng,1
2013-03-08 21:00,190,95.0,6.8,997.9,-2.4,0.0,0.0,Gucheng,0
2013-03-08 22:00,191,84.0,6.5,997.1,-1.9,0.0,1.0,Gucheng,4
2013-03-08 23:00,192,95.0,5.9,995.7,-2.7,0.0,0.7,Gucheng,1
2013-03-09 00:00,193,86.0,4.7,994.3,-3.6,0.0,0.0,Gucheng,0
2013-03-09 01:00,194,54.0,4.3,993.1,-3.5,0.0,1.5,Gucheng,14
2013-03-09 02:00,195,92.0,4.3,992.1,-3.7,0.0,1.3,Gucheng,14
2013-03-09 03:00,196,91.0,3.5,990.9,-3.8,0.0,0.5,Gucheng,14
2013-03-09 04:00,197,94.0,2.8,989.9,-3.6,0.0,0.1,Gucheng,3
2013-03-09 05:00,198,98.0,2.5,990.0,-3.4,0.0,0.0,Gucheng,3
2013-03-09 06:00,199,96.0,2.8,990.3,-2.9,0.0,0.5,Gucheng,8
2013-03-09 07:00,200,101.0,4.4,990.8,-2.3,0.0,0.7,Gucheng,16
2013-03-09 08:00,201,106.0,10.0,991.7,-2.0,0.0,1.7,Gucheng,0
2013-03-09 09:00,202,110.0,17.9,994.1,-1.4,0.0,5.1,Gucheng,14
2013-03-09 10:00,203,86.0,15.4,996.3,-5.7,0.0,6.9,Gucheng,14
2013-03-09 11:00,204,57.0,14.2,998.8,-9.8,0.0,4.5,Gucheng,14
2013-03-09 12:00,205,87.0,12.0,1002.4,-14.7,0.0,7.3,Gucheng,6
2013-03-09 13:00,206,69.0,10.4,1004.5,-16.9,0.0,4.5,Gucheng,15
2013-03-09 14:00,207,51.0,10.8,1005.9,-18.6,0.0,3.5,Gucheng,3
2013-03-09 15:00,208,34.0,10.4,1007.0,-17.9,0.0,2.1,Gucheng,10
2013-03-09 16:00,209,20.0,10.8,1008.7,-18.6,0.0,3.5,Gucheng,3
2013-03-09 17:00,210,12.0,9.5,1010.7,-18.6,0.0,2.3,Gucheng,3
2013-03-09 18:00,211,12.0,7.7,1013.8,-19.1,0.0,2.3,Gucheng,6
2013-03-09 19:00,212,18.0,6.6,1015.9,-19.1,0.0,2.8,Gucheng,3
2013-03-09 20:00,213,15.0,5.7,1017.5,-19.0,0.0,1.4,Gucheng,15
2013-03-09 21:00,214,15.0,4.9,1018.5,-18.9,0.0,0.9,Gucheng,8
2013-03-09 22:00,215,11.0,4.9,1019.0,-19.6,0.0,0.8,Gucheng,14
2013-03-09 23:00,216,9.0,2.5,1019.4,-18.3,0.0,0.2,Gucheng,3
2013-03-10 00:00,217,3.0,3.4,1018.9,-18.1,0.0,1.0,Gucheng,5
2013-03-10 01:00,218,8.0,5.4,1019.3,-20.0,0.0,1.6,Gucheng,6
2013-03-10 02:00,219,3.0,4.0,1019.1,-17.6,0.0,1.2,Gucheng,14
2013-03-10 03:00,220,16.0,3.7,1019.4,-18.5,0.0,0.2,Gucheng,14
2013-03-10 04:00,221,31.0,0.9,1020.1,-16.5,0.0,0.7,Gucheng,2
2013-03-10 05:00,222,37.0,0.3,1020.4,-15.7,0.0,0.7,Gucheng,6
2013-03-10 06:00,223,29.0,-0.9,1020.7,-13.8,0.0,0.6,Gucheng,4
2013-03-10 07:00,224,24.0,3.8,1021.6,-15.5,0.0,2.0,Gucheng,13
2013-03-10 08:00,225,26.0,6.1,1021.7,-16.5,0.0,3.3,Gucheng,13
2013-03-10 09:00,226,22.0,7.1,1021.2,-17.1,0.0,2.9,Gucheng,9
2013-03-10 10:00,227,21.0,8.8,1020.3,-15.7,0.0,3.3,Gucheng,13
2013-03-10 11:00,228,29.0,9.9,1019.8,-16.4,0.0,3.5,Gucheng,11
2013-03-10 12:00,229,35.0,11.0,1018.9,-15.5,0.0,3.0,Gucheng,16
2013-03-10 13:00,230,29.0,11.7,1017.8,-14.1,0.0,3.6,Gucheng,11
2013-03-10 14:00,231,35.0,11.5,1017.0,-13.5,0.0,2.9,Gucheng,9
2013-03-10 15:00,232,42.0,10.8,1016.6,-14.1,0.0,2.5,Gucheng,12
2013-03-10 16:00,233,45.0,10.4,1016.2,-14.4,0.0,3.1,Gucheng,13
2013-03-10 17:00,234,42.0,9.3,1016.1,-13.2,0.0,2.0,Gucheng,9
2013-03-10 18:00,235,54.0,8.3,1016.4,-12.2,0.0,2.1,Gucheng,12
2013-03-10 19:00,236,68.0,7.6,1016.8,-11.7,0.0,1.7,Gucheng,13
2013-03-10 20:00,237,85.0,6.1,1017.1,-11.1,0.0,1.1,Gucheng,16
2013-03-10 21:00,238,98.0,5.4,1017.2,-10.8,0.0,1.2,Gucheng,16
2013-03-10 22:00,239,106.0,5.1,1016.6,-10.3,0.0,2.2,Gucheng,16
2013-03-10 23:00,240,110.0,4.5,1016.8,-10.4,0.0,1.1,Gucheng,4
2013-03-11 00:00,241,125.0,2.7,1016.7,-9.0,0.0,0.8,Gucheng,14
2013-03-11 01:00,242,127.0,1.5,1016.1,-8.9,0.0,1.0,Gucheng,14
2013-03-11 02:00,243,128.0,0.0,1015.3,-7.7,0.0,0.6,Gucheng,4
2013-03-11 03:00,244,114.0,-0.7,1015.2,-8.2,0.0,0.0,Gucheng,4
2013-03-11 04:00,245,80.0,-1.1,1015.1,-7.9,0.0,0.8,Gucheng,14
2013-03-11 05:00,246,100.0,-1.4,1014.9,-8.4,0.0,0.5,Gucheng,14
2013-03-11 06:00,247,82.0,-1.3,1015.1,-7.4,0.0,0.1,Gucheng,3
2013-03-11 07:00,248,98.0,0.7,1015.3,-7.8,0.0,0.4,Gucheng,2
2013-03-11 08:00,249,100.0,3.2,1015.3,-8.8,0.0,1.5,Gucheng,2
2013-03-11 09:00,250,122.0,5.0,1014.8,-9.2,0.0,1.7,Gucheng,10
2013-03-11 10:00,251,123.0,6.4,1013.8,-9.1,0.0,1.0,Gucheng,1
2013-03-11 11:00,252,123.0,8.0,1012.8,-9.0,0.0,1.3,Gucheng,4
2013-03-11 12:00,253,134.0,9.5,1011.4,-8.6,0.0,0.8,Gucheng,2
2013-03-11 13:00,254,136.0,10.4,1010.2,-7.8,0.0,2.6,Gucheng,9
2013-03-11 14:00,255,124.0,10.8,1009.0,-7.0,0.0,1.0,Gucheng,13
2013-03-11 15:00,256,124.0,10.7,1008.2,-7.1,0.0,1.5,Gucheng,9
2013-03-11 16:00,257,141.0,10.3,1007.4,-6.5,0.0,1.5,Gucheng,16
2013-03-11 17:00,258,148.0,9.6,1007.6,-6.3,0.0,1.3,Gucheng,12
2013-03-11 18:00,259,170.0,9.7,1007.8,-6.2,0.0,1.9,Gucheng,9
2013-03-11 19:00,260,192.0,9.6,1008.0,-5.9,0.0,1.2,Gucheng,11
2013-03-11 20:00,261,197.0,9.5,1008.2,-5.6,0.0,1.6,Gucheng,11
2013-03-11 21:00,262,201.0,9.1,1007.8,-4.5,0.0,0.0,Gucheng,9
2013-03-11 22:00,263,204.0,8.7,1007.4,-3.5,0.0,0.0,Gucheng,12
2013-03-11 23:00,264,219.0,7.9,1006.1,-3.6,0.0,0.5,Gucheng,9
2013-03-12 00:00,265,167.0,6.5,1005.4,-4.3,0.0,1.0,Gucheng,14
2013-03-12 01:00,266,112.0,5.9,1005.0,-3.5,0.0,0.4,Gucheng,0
2013-03-12 02:00,267,113.0,6.7,1004.0,-4.4,0.0,0.0,Gucheng,2
2013-03-12 03:00,268,118.0,6.1,1004.1,-1.8,0.1,1.0,Gucheng,2
2013-03-12 04:00,269,128.0,4.3,1004.5,1.2,0.7,0.7,Gucheng,2
2013-03-12 05:00,270,141.0,4.6,1004.2,1.1,0.1,1.1,Gucheng,6
2013-03-12 06:00,271,148.0,4.1,1004.7,1.6,1.3,0.7,Gucheng,8
2013-03-12 07:00,272,146.0,3.5,1004.8,1.5,0.8,0.2,Gucheng,15
2013-03-12 08:00,273,128.0,3.2,1004.8,1.6,0.3,1.3,Gucheng,1
2013-03-12 09:00,274,124.0,3.3,1004.8,1.5,0.0,0.7,Gucheng,5
2013-03-12 10:00,275,132.0,3.5,1004.9,1.4,0.0,1.3,Gucheng,1
2013-03-12 11:00,276,134.0,4.2,1004.7,1.9,0.0,1.3,Gucheng,5
2013-03-12 12:00,277,136.0,4.7,1004.9,2.1,0.0,1.3,Gucheng,1
2013-03-12 13:00,278,156.0,5.5,1004.7,2.1,0.0,1.1,Gucheng,4
2013-03-12 14:00,279,152.0,6.1,1005.1,2.5,0.0,2.1,Gucheng,2
2013-03-12 15:00,280,140.0,6.6,1005.7,3.0,0.0,1.9,Gucheng,1
2013-03-12 16:00,281,150.0,7.6,1006.1,2.3,0.0,0.5,Gucheng,12
2013-03-12 17:00,282,152.0,6.9,1007.2,3.0,0.0,1.1,Gucheng,2
2013-03-12 18:00,283,125.0,6.1,1009.1,2.7,0.0,0.9,Gucheng,6
2013-03-12 19:00,284,131.0,5.1,1010.6,2.8,0.0,0.9,Gucheng,16
2013-03-12 20:00,285,139.0,4.5,1012.4,2.5,0.0,0.8,Gucheng,5
2013-03-12 21:00,286,145.0,4.3,1013.7,1.5,0.0,0.6,Gucheng,4
2013-03-12 22:00,287,128.0,5.5,1014.8,-4.9,0.0,1.3,Gucheng,3
2013-03-12 23:00,288,145.0,5.6,1015.6,-7.3,0.0,1.4,Gucheng,1
2013-03-13 00:00,289,88.0,4.7,1016.4,-8.1,0.0,1.8,Gucheng,4
2013-03-13 01:00,290,44.0,3.9,1016.7,-9.8,0.0,1.9,Gucheng,1
2013-03-13 02:00,291,14.0,3.0,1017.2,-9.6,0.0,1.2,Gucheng,1
2013-03-13 03:00,292,12.0,1.3,1017.7,-8.3,0.0,0.8,Gucheng,11
2013-03-13 04:00,293,12.0,-0.1,1018.5,-8.8,0.0,0.0,Gucheng,11
2013-03-13 05:00,294,12.0,-0.8,1019.2,-7.8,0.0,0.0,Gucheng,3
2013-03-13 06:00,295,14.0,1.7,1020.3,-10.8,0.0,0.5,Gucheng,16
2013-03-13 07:00,296,14.0,3.7,1021.5,-10.4,0.0,1.6,Gucheng,1
