datetime,No,PM2.5,TEMP,PRES,DEWP,RAIN,WSPM,station,wd
2013-03-06 11:00,132,218.0,10.1,1007.7,-4.7,0.0,1.4,Wanliu,4
2013-03-06 12:00,133,221.0,11.1,1006.9,-4.2,0.0,0.4,Wanliu,1
2013-03-06 13:00,134,246.0,12.6,1005.8,-3.7,0.0,1.5,Wanliu,16
2013-03-06 14:00,135,246.0,14.5,1005.5,-3.3,0.0,1.6,Wanliu,11
2013-03-06 15:00,136,239.0,14.7,1005.5,-3.2,0.0,2.5,Wanliu,12
2013-03-06 16:00,137,249.0,14.2,1005.5,-3.2,0.0,1.4,Wanliu,9
2013-03-06 17:00,138,259.0,11.6,1005.9,-3.4,0.0,1.1,Wanliu,12
2013-03-06 18:00,139,248.0,6.8,1006.8,-2.9,0.0,0.9,Wanliu,16
2013-03-06 19:00,140,244.0,5.1,1007.6,-2.5,0.0,1.2,Wanliu,16
2013-03-06 20:00,141,251.0,4.4,1008.2,-2.5,0.0,1.1,Wanliu,12
2013-03-06 21:00,142,253.0,3.8,1007.7,-2.2,0.0,1.9,Wanliu,16
2013-03-06 22:00,143,266.0,2.4,1007.3,-2.5,0.0,1.2,Wanliu,16
2013-03-06 23:00,144,266.0,2.3,1007.2,-2.4,0.0,1.3,Wanliu,5
2013-03-07 00:00,145,270.0,1.5,1007.1,-2.6,0.0,0.8,Wanliu,5
2013-03-07 01:00,146,276.0,0.7,1007.1,-2.7,0.0,1.2,Wanliu,10
2013-03-07 02:00,147,257.0,1.5,1006.9,-2.5,0.0,0.6,Wanliu,5
2013-03-07 03:00,148,237.0,0.3,1006.5,-2.7,0.0,1.7,Wanliu,15
2013-03-07 04:00,149,238.0,-0.9,1006.4,-3.3,0.0,0.5,Wanliu,3
2013-03-07 05:00,150,242.0,1.6,1006.7,-1.5,0.0,1.7,Wanliu,5
2013-03-07 06:00,151,254.0,0.3,1006.6,-2.7,0.0,0.4,Wanliu,13
2013-03-07 07:00,152,266.0,2.4,1006.8,-1.4,0.0,1.5,Wanliu,5
2013-03-07 08:00,153,333.0,8.3,1006.5,-1.0,0.0,0.8,Wanliu,5
2013-03-07 09:00,154,379.0,10.1,1006.1,-0.7,0.0,0.6,Wanliu,14
2013-03-07 10:00,155,370.0,12.7,1005.5,-1.6,0.0,1.2,Wanliu,1
2013-03-07 11:00,156,399.0,16.5,1003.6,-1.6,0.0,1.7,Wanliu,16
2013-03-07 12:00,157,347.0,17.1,1001.6,-3.1,0.0,3.7,Wanliu,12
2013-03-07 13:00,158,276.0,17.7,1000.2,-3.2,0.0,3.1,Wanliu,13
2013-03-07 14:00,159,202.0,18.3,998.6,-3.2,0.0,3.6,Wanliu,12
2013-03-07 15:00,160,244.0,18.6,997.6,-1.8,0.0,3.3,Wanliu,12
2013-03-07 16:00,161,3.0,17.9,997.2,-0.9,0.0,1.9,Wanliu,13
2013-03-07 17:00,162,3.0,15.4,997.1,-1.7,0.0,1.4,Wanliu,6
2013-03-07 18:00,163,3.0,14.4,997.4,-2.5,0.0,1.9,Wanliu,3
2013-03-07 19:00,164,122.0,13.4,997.9,-2.6,0.0,1.5,Wanliu,5
2013-03-07 20:00,165,188.0,11.8,997.7,-2.1,0.0,1.5,Wanliu,4
2013-03-07 21:00,166,251.0,9.2,997.9,-1.3,0.0,1.4,Wanliu,5
2013-03-07 22:00,167,236.0,7.5,998.3,-1.2,0.0,1.3,Wanliu,4
2013-03-07 23:00,168,316.0,6.6,998.4,-0.9,0.0,0.1,Wanliu,4
2013-03-08 00:00,169,158.0,4.1,998.2,-1.3,0.0,0.0,Wanliu,3
2013-03-08 01:00,170,350.0,3.3,998.5,-1.7,0.0,0.9,Wanliu,3
2013-03-08 02:00,171,313.0,2.5,998.2,-1.9,0.0,0.8,Wanliu,13
2013-03-08 03:00,172,299.0,1.8,997.9,-1.8,0.0,0.0,Wanliu,13
2013-03-08 04:00,173,287.0,1.3,998.5,-1.8,0.0,1.0,Wanliu,14
2013-03-08 05:00,174,313.0,1.4,999.0,-1.5,0.0,0.8,Wanliu,13
2013-03-08 06:00,175,302.0,1.1,999.7,-1.8,0.0,0.8,Wanliu,16
2013-03-08 07:00,176,299.0,5.7,1000.4,0.5,0.0,1.0,Wanliu,5
2013-03-08 08:00,177,290.0,10.9,1000.8,1.4,0.0,0.7,Wanliu,10
2013-03-08 09:00,178,56.0,16.9,1001.1,-0.4,0.0,1.0,Wanliu,0
2013-03-08 10:00,179,277.0,19.1,1000.9,-0.4,0.0,1.9,Wanliu,12
2013-03-08 11:00,180,297.0,20.5,1000.5,-3.3,0.0,4.4,Wanliu,12
2013-03-08 12:00,181,248.0,21.7,999.4,-2.3,0.0,3.0,Wanliu,9
2013-03-08 13:00,182,195.0,22.5,998.2,-2.3,0.0,3.3,Wanliu,9
2013-03-08 14:00,183,179.0,17.4,998.3,1.4,0.0,4.5,Wanliu,2
2013-03-08 15:00,184,289.0,13.9,999.5,1.2,0.0,2.7,Wanliu,2
2013-03-08 16:00,185,215.0,11.9,1000.2,0.0,0.0,2.6,Wanliu,2
2013-03-08 17:00,186,142.0,10.3,999.9,-0.5,0.0,2.8,Wanliu,10
2013-03-08 18:00,187,118.0,9.3,1000.6,-0.9,0.0,1.4,Wanliu,9
2013-03-08 19:00,188,75.0,8.0,1000.5,-0.3,0.0,0.8,Wanliu,4
2013-03-08 20:00,189,91.0,7.9,1000.4,-1.6,0.0,1.4,Wanliu,12
2013-03-08 21:00,190,95.0,7.2,1000.0,-1.5,0.0,1.6,Wanliu,1
2013-03-08 22:00,191,82.0,6.3,999.0,-3.4,0.0,0.9,Wanliu,0
2013-03-08 23:00,192,85.0,5.7,997.7,-3.4,0.0,1.0,Wanliu,12
2013-03-09 00:00,193,83.0,3.6,996.1,-2.6,0.0,0.6,Wanliu,14
2013-03-09 01:00,194,87.0,2.1,994.9,-2.6,0.0,1.1,Wanliu,14
2013-03-09 02:00,195,68.0,1.4,994.1,-3.1,0.0,0.0,Wanliu,14
2013-03-09 03:00,196,108.0,1.1,993.0,-3.2,0.0,1.4,Wanliu,4
2013-03-09 04:00,197,95.0,1.8,992.0,-2.3,0.0,0.0,Wanliu,4
2013-03-09 05:00,198,94.0,3.2,992.0,-2.8,0.0,1.3,Wanliu,4
2013-03-09 06:00,199,106.0,2.8,992.2,-2.5,0.0,1.0,Wanliu,4
2013-03-09 07:00,200,101.0,4.6,992.9,-2.1,0.0,1.8,Wanliu,4
2013-03-09 08:00,201,105.0,8.4,994.1,-1.7,0.0,2.6,Wanliu,0
2013-03-09 09:00,202,105.0,16.3,995.9,-0.4,0.0,3.3,Wanliu,6
2013-03-09 10:00,203,149.0,16.7,998.3,-4.6,0.0,7.7,Wanliu,6
2013-03-09 11:00,204,87.0,14.3,1001.3,-9.1,0.0,7.4,Wanliu,6
2013-03-09 12:00,205,74.0,12.4,1004.3,-14.4,0.0,7.9,Wanliu,8
2013-03-09 13:00,206,76.0,10.3,1006.5,-17.0,0.0,7.2,Wanliu,6
2013-03-09 14:00,207,74.0,10.5,1008.1,-16.8,0.0,6.7,Wanliu,6
2013-03-09 15:00,208,41.0,10.2,1009.4,-17.1,0.0,3.9,Wanliu,3
2013-03-09 16:00,209,26.0,10.5,1010.8,-17.8,0.0,4.8,Wanliu,3
2013-03-09 17:00,210,14.0,8.6,1013.0,-18.3,0.0,4.8,Wanliu,5
2013-03-09 18:00,211,11.0,7.4,1015.9,-19.3,0.0,4.8,Wanliu,5
2013-03-09 19:00,212,14.0,6.4,1018.1,-18.4,0.0,3.5,Wanliu,3
2013-03-09 20:00,213,23.0,5.6,1019.7,-18.3,0.0,4.5,Wanliu,3
2013-03-09 21:00,214,14.0,4.8,1020.3,-17.6,0.0,3.3,Wanliu,3
2013-03-09 22:00,215,17.0,3.8,1021.2,-17.8,0.0,1.2,Wanliu,5
2013-03-09 23:00,216,12.0,0.8,1021.3,-14.1,0.0,0.6,Wanliu,11
2013-03-10 00:00,217,19.0,-0.5,1020.8,-13.4,0.0,0.0,Wanliu,11
2013-03-10 01:00,218,13.0,-0.2,1021.1,-11.6,0.0,1.0,Wanliu,14
2013-03-10 02:00,219,21.0,-2.1,1020.9,-11.7,0.0,0.7,Wanliu,5
2013-03-10 03:00,220,16.0,-2.0,1021.1,-11.8,0.0,1.2,Wanliu,6
2013-03-10 04:00,221,22.0,-1.3,1021.9,-14.8,0.0,0.0,Wanliu,8
2013-03-10 05:00,222,16.0,-1.8,1022.0,-10.9,0.0,1.7,Wanliu,14
2013-03-10 06:00,223,14.0,-2.0,1022.5,-11.8,0.0,0.0,Wanliu,8
2013-03-10 07:00,224,30.0,3.5,1023.2,-14.7,0.0,2.3,Wanliu,12
2013-03-10 08:00,225,26.0,5.3,1023.5,-15.9,0.0,4.6,Wanliu,13
2013-03-10 09:00,226,21.0,6.8,1023.1,-15.9,0.0,5.2,Wanliu,12
2013-03-10 10:00,227,31.0,8.3,1022.4,-14.7,0.0,4.6,Wanliu,12
2013-03-10 11:00,228,34.0,9.8,1021.9,-14.2,0.0,2.7,Wanliu,9
2013-03-10 12:00,229,44.0,10.4,1021.0,-14.4,0.0,0.4,Wanliu,12
2013-03-10 13:00,230,27.0,11.2,1020.0,-13.8,0.0,2.8,Wanliu,9
2013-03-10 14:00,231,31.0,11.4,1019.0,-13.6,0.0,4.0,Wanliu,12
2013-03-10 15:00,232,25.0,11.3,1018.7,-14.5,0.0,4.5,Wanliu,13
2013-03-10 16:00,233,32.0,10.4,1018.3,-13.7,0.0,4.1,Wanliu,13
2013-03-10 17:00,234,41.0,9.1,1018.2,-13.4,0.0,4.4,Wanliu,12
2013-03-10 18:00,235,45.0,8.2,1018.5,-12.3,0.0,2.6,Wanliu,12
2013-03-10 19:00,236,61.0,7.7,1018.8,-11.1,0.0,2.3,Wanliu,12
2013-03-10 20:00,237,74.0,7.4,1018.8,-10.9,0.0,3.5,Wanliu,9
2013-03-10 21:00,238,79.0,6.5,1018.9,-10.3,0.0,2.7,Wanliu,12
2013-03-10 22:00,239,91.0,5.9,1018.5,-10.0,0.0,2.4,Wanliu,13
2013-03-10 23:00,240,101.0,3.0,1018.7,-9.0,0.0,0.9,Wanliu,12
2013-03-11 00:00,241,106.0,0.3,1018.5,-8.7,0.0,1.4,Wanliu,13
2013-03-11 01:00,242,113.0,-0.7,1018.0,-7.3,0.0,0.7,Wanliu,13
2013-03-11 02:00,243,111.0,-1.7,1017.4,-7.0,0.0,0.5,Wanliu,15
2013-03-11 03:00,244,122.0,-2.1,1017.2,-6.5,0.0,0.6,Wanliu,3
2013-03-11 04:00,245,117.0,-1.6,1016.9,-7.9,0.0,1.1,Wanliu,5
2013-03-11 05:00,246,107.0,-2.3,1016.9,-8.0,0.0,0.1,Wanliu,4
2013-03-11 06:00,247,107.0,-2.1,1017.0,-8.0,0.0,0.9,Wanliu,4
2013-03-11 07:00,248,106.0,1.3,1017.4,-8.3,0.0,1.9,Wanliu,5
2013-03-11 08:00,249,109.0,3.1,1017.5,-8.6,0.0,1.8,Wanliu,4
2013-03-11 09:00,250,115.0,4.6,1016.8,-8.2,0.0,1.8,Wanliu,4
2013-03-11 10:00,251,125.0,6.7,1016.0,-8.1,0.0,1.4,Wanliu,5
2013-03-11 11:00,252,146.0,7.6,1015.0,-8.1,0.0,1.3,Wanliu,3
2013-03-11 12:00,253,153.0,9.7,1013.4,-7.5,0.0,1.6,Wanliu,6
2013-03-11 13:00,254,157.0,11.3,1012.3,-7.1,0.0,3.5,Wanliu,9
2013-03-11 14:00,255,134.0,11.4,1010.9,-7.5,0.0,2.5,Wanliu,11
2013-03-11 15:00,256,109.0,10.7,1010.3,-6.2,0.0,2.1,Wanliu,12
2013-03-11 16:00,257,140.0,10.4,1009.5,-6.5,0.0,3.4,Wanliu,12
2013-03-11 17:00,258,147.0,9.7,1009.7,-5.8,0.0,2.1,Wanliu,12
2013-03-11 18:00,259,168.0,9.7,1009.8,-5.1,0.0,2.0,Wanliu,9
2013-03-11 19:00,260,176.0,9.6,1010.0,-4.4,0.0,1.5,Wanliu,9
2013-03-11 20:00,261,202.0,9.8,1010.4,-2.8,0.0,1.3,Wanliu,11
2013-03-11 21:00,262,201.0,9.6,1009.8,-2.7,0.0,1.5,Wanliu,12
2013-03-11 22:00,263,205.0,9.3,1009.2,-4.0,0.0,1.5,Wanliu,12
2013-03-11 23:00,264,183.0,8.6,1008.0,-4.6,0.0,1.1,Wanliu,11
2013-03-12 00:00,265,96.0,6.3,1007.5,-2.8,0.0,1.0,Wanliu,15
2013-03-12 01:00,266,101.0,4.8,1006.8,-2.8,0.0,0.0,Wanliu,14
2013-03-12 02:00,267,119.0,5.3,1005.8,-1.0,0.0,0.2,Wanliu,3
2013-03-12 03:00,268,117.0,6.4,1005.8,-1.0,0.1,2.2,Wanliu,3
2013-03-12 04:00,269,135.0,4.3,1006.3,1.5,0.4,0.9,Wanliu,0
2013-03-12 05:00,270,179.0,4.7,1006.1,1.5,0.1,1.3,Wanliu,5
2013-03-12 06:00,271,155.0,4.1,1006.2,2.6,0.9,1.0,Wanliu,14
2013-03-12 07:00,272,154.0,3.5,1006.9,2.2,0.9,1.4,Wanliu,8
2013-03-12 08:00,273,125.0,3.1,1006.9,1.9,0.4,1.5,Wanliu,3
2013-03-12 09:00,274,91.0,3.4,1006.6,2.2,0.0,1.3,Wanliu,5
2013-03-12 10:00,275,106.0,3.7,1006.8,2.2,0.0,0.9,Wanliu,3
2013-03-12 11:00,276,107.0,4.4,1006.5,2.6,0.0,1.4,Wanliu,5
2013-03-12 12:00,277,158.0,4.8,1006.8,2.2,0.0,1.5,Wanliu,3
2013-03-12 13:00,278,156.0,5.3,1006.6,2.8,0.1,1.8,Wanliu,4
2013-03-12 14:00,279,152.0,5.6,1007.1,2.9,0.0,1.6,Wanliu,5
2013-03-12 15:00,280,150.0,6.4,1007.6,3.2,0.0,1.5,Wanliu,3
2013-03-12 16:00,281,137.0,6.6,1008.1,3.2,0.0,0.6,Wanliu,9
2013-03-12 17:00,282,116.0,6.4,1009.4,3.4,0.0,1.4,Wanliu,0
2013-03-12 18:00,283,133.0,5.8,1011.1,3.1,0.0,0.4,Wanliu,0
2013-03-12 19:00,284,134.0,3.3,1012.5,2.1,0.0,0.5,Wanliu,16
2013-03-12 20:00,285,149.0,2.9,1014.1,2.2,0.0,0.7,Wanliu,3
2013-03-12 21:00,286,158.0,3.6,1015.5,2.6,0.0,0.8,Wanliu,5
2013-03-12 22:00,287,161.0,1.9,1016.7,1.3,0.0,1.2,Wanliu,3
2013-03-12 23:00,288,136.0,3.8,1017.7,-5.7,0.0,0.9,Wanliu,5
2013-03-13 00:00,289,91.0,3.4,1018.5,-7.1,0.0,0.9,Wanliu,6
2013-03-13 01:00,290,27.0,2.7,1018.9,-9.0,0.0,2.1,Wanliu,5
2013-03-13 02:00,291,3.0,2.8,1019.3,-8.9,0.0,2.4,Wanliu,3
2013-03-13 03:00,292,3.0,2.4,1019.7,-8.6,0.0,1.3,Wanliu,3
2013-03-13 04:00,293,3.0,0.3,1020.5,-7.5,0.0,0.9,Wanliu,8
2013-03-13 05:00,294,3.0,-0.9,1021.0,-8.1,0.0,0.9,Wanliu,5
2013-03-13 06:00,295,3.0,0.8,1022.2,-8.5,0.0,1.6,Wanliu,5
2013-03-13 07:00,296,19.0,3.7,1023.3,-10.0,0.0,2.9,Wanliu,5
