datetime,No,PM2.5,TEMP,PRES,DEWP,RAIN,WSPM,station,wd
2013-03-04 02:00,75,34.0,8.1,1016.7,-11.8,0.0,4.3,Aotizhongxin,3
2013-03-04 03:00,76,12.0,7.2,1016.9,-11.6,0.0,2.8,Aotizhongxin,3
2013-03-04 04:00,77,7.0,6.0,1018.0,-11.6,0.0,1.0,Aotizhongxin,6
2013-03-04 05:00,78,10.0,2.7,1018.6,-10.9,0.0,0.5,Aotizhongxin,11
2013-03-04 06:00,79,13.0,3.8,1018.9,-11.4,0.0,2.3,Aotizhongxin,3
2013-03-04 07:00,80,14.0,6.5,1019.7,-10.7,0.0,2.3,Aotizhongxin,3
2013-03-04 08:00,81,13.0,9.0,1020.7,-12.2,0.0,3.1,Aotizhongxin,4
2013-03-04 09:00,82,15.0,10.6,1020.8,-12.1,0.0,1.3,Aotizhongxin,5
2013-03-04 10:00,83,16.0,11.9,1020.4,-12.4,0.0,2.1,Aotizhongxin,4
2013-03-04 11:00,84,18.0,13.1,1020.0,-13.0,0.0,3.0,Aotizhongxin,4
2013-03-04 12:00,85,13.0,14.2,1018.9,-13.9,0.0,2.7,Aotizhongxin,3
2013-03-04 13:00,86,3.0,15.3,1017.8,-13.0,0.0,2.0,Aotizhongxin,9
2013-03-04 14:00,87,3.0,15.2,1017.0,-13.1,0.0,0.7,Aotizhongxin,13
2013-03-04 15:00,88,10.0,15.3,1016.3,-13.0,0.0,2.4,Aotizhongxin,12
2013-03-04 16:00,89,14.0,14.5,1015.7,-13.7,0.0,2.6,Aotizhongxin,9
2013-03-04 17:00,90,20.0,12.7,1015.9,-11.8,0.0,2.6,Aotizhongxin,13
2013-03-04 18:00,91,25.0,11.6,1016.5,-11.3,0.0,3.4,Aotizhongxin,12
2013-03-04 19:00,92,31.0,10.9,1016.6,-10.6,0.0,3.5,Aotizhongxin,13
2013-03-04 20:00,93,34.0,9.9,1016.9,-10.3,0.0,3.1,Aotizhongxin,12
2013-03-04 21:00,94,40.0,8.4,1016.9,-10.0,0.0,2.1,Aotizhongxin,12
2013-03-04 22:00,95,51.0,8.6,1016.3,-9.9,0.0,2.4,Aotizhongxin,12
2013-03-04 23:00,96,58.0,7.7,1015.7,-9.3,0.0,2.1,Aotizhongxin,13
2013-03-05 00:00,97,71.0,4.7,1015.2,-9.1,0.0,1.6,Aotizhongxin,13
2013-03-05 01:00,98,91.0,1.1,1014.7,-7.9,0.0,0.0,Aotizhongxin,13
2013-03-05 02:00,99,100.0,-0.6,1014.4,-8.1,0.0,0.0,Aotizhongxin,9
2013-03-05 03:00,100,103.0,0.2,1014.0,-8.8,0.0,1.2,Aotizhongxin,4
2013-03-05 04:00,101,115.0,1.8,1013.7,-9.5,0.0,1.5,Aotizhongxin,4
2013-03-05 05:00,102,117.0,0.6,1013.9,-9.4,0.0,0.8,Aotizhongxin,3
2013-03-05 06:00,103,104.0,-0.2,1013.4,-8.6,0.0,1.3,Aotizhongxin,4
2013-03-05 07:00,104,106.0,2.9,1013.4,-9.1,0.0,1.3,Aotizhongxin,5
2013-03-05 08:00,105,111.0,5.1,1013.4,-9.1,0.0,1.2,Aotizhongxin,5
2013-03-05 09:00,106,114.0,7.7,1012.8,-8.4,0.0,1.5,Aotizhongxin,5
2013-03-05 10:00,107,131.0,9.4,1012.0,-8.2,0.0,1.5,Aotizhongxin,4
2013-03-05 11:00,108,138.0,10.6,1011.1,-8.1,0.0,1.4,Aotizhongxin,5
2013-03-05 12:00,109,142.0,11.9,1009.7,-7.5,0.0,1.3,Aotizhongxin,6
2013-03-05 13:00,110,163.0,12.6,1008.5,-8.0,0.0,1.0,Aotizhongxin,3
2013-03-05 14:00,111,168.0,13.5,1007.7,-7.8,0.0,1.4,Aotizhongxin,5
2013-03-05 15:00,112,165.0,13.8,1007.2,-7.6,0.0,1.2,Aotizhongxin,4
2013-03-05 16:00,113,166.0,13.2,1007.1,-7.0,0.0,2.0,Aotizhongxin,4
2013-03-05 17:00,114,190.0,12.1,1007.7,-6.4,0.0,1.6,Aotizhongxin,5
2013-03-05 18:00,115,203.0,9.0,1008.2,-5.7,0.0,1.4,Aotizhongxin,4
2013-03-05 19:00,116,210.0,5.3,1008.5,-4.8,0.0,0.0,Aotizhongxin,2
2013-03-05 20:00,117,205.0,3.3,1008.7,-4.7,0.0,0.2,Aotizhongxin,3
2013-03-05 21:00,118,215.0,2.9,1009.0,-4.6,0.0,1.2,Aotizhongxin,5
2013-03-05 22:00,119,219.0,5.2,1008.9,-6.1,0.0,1.1,Aotizhongxin,4
2013-03-05 23:00,120,226.0,4.9,1008.4,-6.1,0.0,1.4,Aotizhongxin,4
2013-03-06 00:00,121,284.0,4.9,1008.5,-6.4,0.0,1.2,Aotizhongxin,4
2013-03-06 01:00,122,272.0,4.8,1008.3,-5.9,0.0,1.5,Aotizhongxin,4
2013-03-06 02:00,123,242.0,4.1,1007.8,-5.9,0.0,1.9,Aotizhongxin,4
2013-03-06 03:00,124,212.0,4.0,1007.6,-6.3,0.0,1.9,Aotizhongxin,4
2013-03-06 04:00,125,192.0,3.9,1007.3,-6.1,0.0,1.4,Aotizhongxin,4
2013-03-06 05:00,126,188.0,4.1,1007.8,-5.7,0.0,1.6,Aotizhongxin,4
2013-03-06 06:00,127,186.0,4.5,1008.4,-5.3,0.0,2.0,Aotizhongxin,4
2013-03-06 07:00,128,188.0,5.7,1009.3,-5.0,0.0,1.7,Aotizhongxin,4
2013-03-06 08:00,129,194.0,6.6,1009.3,-4.8,0.0,1.7,Aotizhongxin,4
2013-03-06 09:00,130,184.0,7.5,1009.1,-4.6,0.0,1.7,Aotizhongxin,4
2013-03-06 10:00,131,175.0,8.7,1008.6,-4.5,0.0,1.5,Aotizhongxin,4
2013-03-06 11:00,132,179.0,10.1,1007.7,-4.7,0.0,1.4,Aotizhongxin,4
2013-03-06 12:00,133,192.0,11.1,1006.9,-4.2,0.0,0.4,Aotizhongxin,1
2013-03-06 13:00,134,201.0,12.6,1005.8,-3.7,0.0,1.5,Aotizhongxin,16
2013-03-06 14:00,135,230.0,14.5,1005.5,-3.3,0.0,1.6,Aotizhongxin,11
2013-03-06 15:00,136,246.0,14.7,1005.5,-3.2,0.0,2.5,Aotizhongxin,12
2013-03-06 16:00,137,248.0,14.2,1005.5,-3.2,0.0,1.4,Aotizhongxin,9
2013-03-06 17:00,138,230.0,11.6,1005.9,-3.4,0.0,1.1,Aotizhongxin,12
2013-03-06 18:00,139,239.0,6.8,1006.8,-2.9,0.0,0.9,Aotizhongxin,16
2013-03-06 19:00,140,242.0,5.1,1007.6,-2.5,0.0,1.2,Aotizhongxin,16
2013-03-06 20:00,141,254.0,4.4,1008.2,-2.5,0.0,1.1,Aotizhongxin,12
2013-03-06 21:00,142,266.0,3.8,1007.7,-2.2,0.0,1.9,Aotizhongxin,16
2013-03-06 22:00,143,254.0,2.4,1007.3,-2.5,0.0,1.2,Aotizhongxin,16
2013-03-06 23:00,144,260.0,2.3,1007.2,-2.4,0.0,1.3,Aotizhongxin,5
2013-03-07 00:00,145,250.0,1.5,1007.1,-2.6,0.0,0.8,Aotizhongxin,5
2013-03-07 01:00,146,240.0,0.7,1007.1,-2.7,0.0,1.2,Aotizhongxin,10
2013-03-07 02:00,147,238.0,1.5,1006.9,-2.5,0.0,0.6,Aotizhongxin,5
2013-03-07 03:00,148,243.0,0.3,1006.5,-2.7,0.0,1.7,Aotizhongxin,15
2013-03-07 04:00,149,246.0,-0.9,1006.4,-3.3,0.0,0.5,Aotizhongxin,3
2013-03-07 05:00,150,275.0,1.6,1006.7,-1.5,0.0,1.7,Aotizhongxin,5
2013-03-07 06:00,151,306.0,0.3,1006.6,-2.7,0.0,0.4,Aotizhongxin,13
2013-03-07 07:00,152,320.0,2.4,1006.8,-1.4,0.0,1.5,Aotizhongxin,5
2013-03-07 08:00,153,292.0,8.3,1006.5,-1.0,0.0,0.8,Aotizhongxin,5
2013-03-07 09:00,154,251.0,10.1,1006.1,-0.7,0.0,0.6,Aotizhongxin,14
2013-03-07 10:00,155,228.0,12.7,1005.5,-1.6,0.0,1.2,Aotizhongxin,1
2013-03-07 11:00,156,217.0,16.5,1003.6,-1.6,0.0,1.7,Aotizhongxin,16
2013-03-07 12:00,157,255.0,17.1,1001.6,-3.1,0.0,3.7,Aotizhongxin,12
2013-03-07 13:00,158,258.0,17.7,1000.2,-3.2,0.0,3.1,Aotizhongxin,13
2013-03-07 14:00,159,277.0,18.3,998.6,-3.2,0.0,3.6,Aotizhongxin,12
2013-03-07 15:00,160,282.0,18.6,997.6,-1.8,0.0,3.3,Aotizhongxin,12
2013-03-07 16:00,161,267.0,17.9,997.2,-0.9,0.0,1.9,Aotizhongxin,13
2013-03-07 17:00,162,216.0,15.4,997.1,-1.7,0.0,1.4,Aotizhongxin,6
2013-03-07 18:00,163,201.0,14.4,997.4,-2.5,0.0,1.9,Aotizhongxin,3
2013-03-07 19:00,164,211.0,13.4,997.9,-2.6,0.0,1.5,Aotizhongxin,5
2013-03-07 20:00,165,227.0,11.8,997.7,-2.1,0.0,1.5,Aotizhongxin,4
2013-03-07 21:00,166,282.0,9.2,997.9,-1.3,0.0,1.4,Aotizhongxin,5
2013-03-07 22:00,167,363.0,7.5,998.3,-1.2,0.0,1.3,Aotizhongxin,4
2013-03-07 23:00,168,376.0,6.6,998.4,-0.9,0.0,0.1,Aotizhongxin,0
2013-03-08 00:00,169,344.0,4.1,998.2,-1.3,0.0,0.0,Aotizhongxin,2
2013-03-08 01:00,170,339.0,3.3,998.5,-1.7,0.0,0.9,Aotizhongxin,3
2013-03-08 02:00,171,339.0,2.5,998.2,-1.9,0.0,0.8,Aotizhongxin,13
2013-03-08 03:00,172,324.0,1.8,997.9,-1.8,0.0,0.0,Aotizhongxin,3
2013-03-08 04:00,173,322.0,1.3,998.5,-1.8,0.0,1.0,Aotizhongxin,14
2013-03-08 05:00,174,315.0,1.4,999.0,-1.5,0.0,0.8,Aotizhongxin,13
2013-03-08 06:00,175,310.0,1.1,999.7,-1.8,0.0,0.8,Aotizhongxin,16
2013-03-08 07:00,176,309.0,5.7,1000.4,0.5,0.0,1.0,Aotizhongxin,5
2013-03-08 08:00,177,310.0,10.9,1000.8,1.4,0.0,0.7,Aotizhongxin,10
2013-03-08 09:00,178,326.0,16.9,1001.1,-0.4,0.0,1.0,Aotizhongxin,0
2013-03-08 10:00,179,326.0,19.1,1000.9,-0.4,0.0,1.9,Aotizhongxin,12
2013-03-08 11:00,180,219.0,20.5,1000.5,-3.3,0.0,4.4,Aotizhongxin,12
2013-03-08 12:00,181,104.0,21.7,999.4,-2.3,0.0,3.0,Aotizhongxin,9
2013-03-08 13:00,182,121.0,22.5,998.2,-2.3,0.0,3.3,Aotizhongxin,9
2013-03-08 14:00,183,184.0,17.4,998.3,1.4,0.0,4.5,Aotizhongxin,2
2013-03-08 15:00,184,330.0,13.9,999.5,1.2,0.0,2.7,Aotizhongxin,2
2013-03-08 16:00,185,172.0,11.9,1000.2,0.0,0.0,2.6,Aotizhongxin,2
2013-03-08 17:00,186,114.0,10.3,999.9,-0.5,0.0,2.8,Aotizhongxin,10
2013-03-08 18:00,187,82.0,9.3,1000.6,-0.9,0.0,1.4,Aotizhongxin,9
2013-03-08 19:00,188,84.0,8.0,1000.5,-0.3,0.0,0.8,Aotizhongxin,4
2013-03-08 20:00,189,91.0,7.9,1000.4,-1.6,0.0,1.4,Aotizhongxin,12
2013-03-08 21:00,190,81.0,7.2,1000.0,-1.5,0.0,1.6,Aotizhongxin,1
2013-03-08 22:00,191,90.0,6.3,999.0,-3.4,0.0,0.9,Aotizhongxin,0
2013-03-08 23:00,192,79.0,5.7,997.7,-3.4,0.0,1.0,Aotizhongxin,12
2013-03-09 00:00,193,49.0,3.6,996.1,-2.6,0.0,0.6,Aotizhongxin,14
2013-03-09 01:00,194,89.0,2.1,994.9,-2.6,0.0,1.1,Aotizhongxin,14
2013-03-09 02:00,195,89.0,1.4,994.1,-3.1,0.0,0.0,Aotizhongxin,3
2013-03-09 03:00,196,98.0,1.1,993.0,-3.2,0.0,1.4,Aotizhongxin,4
2013-03-09 04:00,197,97.0,1.8,992.0,-2.3,0.0,0.0,Aotizhongxin,0
2013-03-09 05:00,198,102.0,3.2,992.0,-2.8,0.0,1.3,Aotizhongxin,4
2013-03-09 06:00,199,110.0,2.8,992.2,-2.5,0.0,1.0,Aotizhongxin,4
2013-03-09 07:00,200,108.0,4.6,992.9,-2.1,0.0,1.8,Aotizhongxin,4
2013-03-09 08:00,201,104.0,8.4,994.1,-1.7,0.0,2.6,Aotizhongxin,0
2013-03-09 09:00,202,113.0,16.3,995.9,-0.4,0.0,3.3,Aotizhongxin,6
2013-03-09 10:00,203,145.0,16.7,998.3,-4.6,0.0,7.7,Aotizhongxin,6
2013-03-09 11:00,204,69.0,14.3,1001.3,-9.1,0.0,7.4,Aotizhongxin,6
2013-03-09 12:00,205,78.0,12.4,1004.3,-14.4,0.0,7.9,Aotizhongxin,8
2013-03-09 13:00,206,49.0,10.3,1006.5,-17.0,0.0,7.2,Aotizhongxin,6
2013-03-09 14:00,207,47.0,10.5,1008.1,-16.8,0.0,6.7,Aotizhongxin,6
2013-03-09 15:00,208,28.0,10.2,1009.4,-17.1,0.0,3.9,Aotizhongxin,3
2013-03-09 16:00,209,21.0,10.5,1010.8,-17.8,0.0,4.8,Aotizhongxin,3
2013-03-09 17:00,210,14.0,8.6,1013.0,-18.3,0.0,4.8,Aotizhongxin,5
2013-03-09 18:00,211,17.0,7.4,1015.9,-19.3,0.0,4.8,Aotizhongxin,5
2013-03-09 19:00,212,15.0,6.4,1018.1,-18.4,0.0,3.5,Aotizhongxin,3
2013-03-09 20:00,213,18.0,5.6,1019.7,-18.3,0.0,4.5,Aotizhongxin,3
2013-03-09 21:00,214,12.0,4.8,1020.3,-17.6,0.0,3.3,Aotizhongxin,3
2013-03-09 22:00,215,11.0,3.8,1021.2,-17.8,0.0,1.2,Aotizhongxin,5
2013-03-09 23:00,216,6.0,0.8,1021.3,-14.1,0.0,0.6,Aotizhongxin,11
2013-03-10 00:00,217,11.0,-0.5,1020.8,-13.4,0.0,0.0,Aotizhongxin,3
2013-03-10 01:00,218,11.0,-0.2,1021.1,-11.6,0.0,1.0,Aotizhongxin,14
2013-03-10 02:00,219,6.0,-2.1,1020.9,-11.7,0.0,0.7,Aotizhongxin,5
2013-03-10 03:00,220,10.0,-2.0,1021.1,-11.8,0.0,1.2,Aotizhongxin,6
2013-03-10 04:00,221,18.0,-1.3,1021.9,-14.8,0.0,0.0,Aotizhongxin,5
2013-03-10 05:00,222,21.0,-1.8,1022.0,-10.9,0.0,1.7,Aotizhongxin,14
2013-03-10 06:00,223,18.0,-2.0,1022.5,-11.8,0.0,0.0,Aotizhongxin,3
2013-03-10 07:00,224,24.0,3.5,1023.2,-14.7,0.0,2.3,Aotizhongxin,12
2013-03-10 08:00,225,31.0,5.3,1023.5,-15.9,0.0,4.6,Aotizhongxin,13
2013-03-10 09:00,226,26.0,6.8,1023.1,-15.9,0.0,5.2,Aotizhongxin,12
2013-03-10 10:00,227,27.0,8.3,1022.4,-14.7,0.0,4.6,Aotizhongxin,12
2013-03-10 11:00,228,30.0,9.8,1021.9,-14.2,0.0,2.7,Aotizhongxin,9
2013-03-10 12:00,229,28.0,10.4,1021.0,-14.4,0.0,0.4,Aotizhongxin,12
2013-03-10 13:00,230,34.0,11.2,1020.0,-13.8,0.0,2.8,Aotizhongxin,9
2013-03-10 14:00,231,28.0,11.4,1019.0,-13.6,0.0,4.0,Aotizhongxin,12
2013-03-10 15:00,232,37.0,11.3,1018.7,-14.5,0.0,4.5,Aotizhongxin,13
2013-03-10 16:00,233,36.0,10.4,1018.3,-13.7,0.0,4.1,Aotizhongxin,13
2013-03-10 17:00,234,38.0,9.1,1018.2,-13.4,0.0,4.4,Aotizhongxin,12
2013-03-10 18:00,235,44.0,8.2,1018.5,-12.3,0.0,2.6,Aotizhongxin,12
2013-03-10 19:00,236,60.0,7.7,1018.8,-11.1,0.0,2.3,Aotizhongxin,12
2013-03-10 20:00,237,70.0,7.4,1018.8,-10.9,0.0,3.5,Aotizhongxin,9
2013-03-10 21:00,238,64.0,6.5,1018.9,-10.3,0.0,2.7,Aotizhongxin,12
2013-03-10 22:00,239,70.0,5.9,1018.5,-10.0,0.0,2.4,Aotizhongxin,13
2013-03-10 23:00,240,81.0,3.0,1018.7,-9.0,0.0,0.9,Aotizhongxin,12
2013-03-11 00:00,241,90.0,0.3,1018.5,-8.7,0.0,1.4,Aotizhongxin,13
2013-03-11 01:00,242,95.0,-0.7,1018.0,-7.3,0.0,0.7,Aotizhongxin,13
2013-03-11 02:00,243,95.0,-1.7,1017.4,-7.0,0.0,0.5,Aotizhongxin,15
2013-03-11 03:00,244,96.0,-2.1,1017.2,-6.5,0.0,0.6,Aotizhongxin,3
2013-03-11 04:00,245,97.0,-1.6,1016.9,-7.9,0.0,1.1,Aotizhongxin,5
2013-03-11 05:00,246,106.0,-2.3,1016.9,-8.0,0.0,0.1,Aotizhongxin,10
2013-03-11 06:00,247,114.0,-2.1,1017.0,-8.0,0.0,0.9,Aotizhongxin,4
2013-03-11 07:00,248,112.0,1.3,1017.4,-8.3,0.0,1.9,Aotizhongxin,5
2013-03-11 08:00,249,113.0,3.1,1017.5,-8.6,0.0,1.8,Aotizhongxin,4
2013-03-11 09:00,250,120.0,4.6,1016.8,-8.2,0.0,1.8,Aotizhongxin,4
2013-03-11 10:00,251,141.0,6.7,1016.0,-8.1,0.0,1.4,Aotizhongxin,5
2013-03-11 11:00,252,140.0,7.6,1015.0,-8.1,0.0,1.3,Aotizhongxin,3
2013-03-11 12:00,253,149.0,9.7,1013.4,-7.5,0.0,1.6,Aotizhongxin,6
2013-03-11 13:00,254,150.0,11.3,1012.3,-7.1,0.0,3.5,Aotizhongxin,9
2013-03-11 14:00,255,114.0,11.4,1010.9,-7.5,0.0,2.5,Aotizhongxin,11
2013-03-11 15:00,256,106.0,10.7,1010.3,-6.2,0.0,2.1,Aotizhongxin,12
2013-03-11 16:00,257,113.0,10.4,1009.5,-6.5,0.0,3.4,Aotizhongxin,12
2013-03-11 17:00,258,132.0,9.7,1009.7,-5.8,0.0,2.1,Aotizhongxin,12
2013-03-11 18:00,259,149.0,9.7,1009.8,-5.1,0.0,2.0,Aotizhongxin,9
2013-03-11 19:00,260,144.0,9.6,1010.0,-4.4,0.0,1.5,Aotizhongxin,9
2013-03-11 20:00,261,156.0,9.8,1010.4,-2.8,0.0,1.3,Aotizhongxin,11
2013-03-11 21:00,262,174.0,9.6,1009.8,-2.7,0.0,1.5,Aotizhongxin,12
2013-03-11 22:00,263,152.0,9.3,1009.2,-4.0,0.0,1.5,Aotizhongxin,12
2013-03-11 23:00,264,113.0,8.6,1008.0,-4.6,0.0,1.1,Aotizhongxin,11
2013-03-12 00:00,265,89.0,6.3,1007.5,-2.8,0.0,1.0,Aotizhongxin,15
2013-03-12 01:00,266,106.0,4.8,1006.8,-2.8,0.0,0.0,Aotizhongxin,11
2013-03-12 02:00,267,125.0,5.3,1005.8,-1.0,0.0,0.2,Aotizhongxin,2
2013-03-12 03:00,268,117.0,6.4,1005.8,-1.0,0.1,2.2,Aotizhongxin,3
2013-03-12 04:00,269,112.0,4.3,1006.3,1.5,0.4,0.9,Aotizhongxin,0
2013-03-12 05:00,270,140.0,4.7,1006.1,1.5,0.1,1.3,Aotizhongxin,5
2013-03-12 06:00,271,146.0,4.1,1006.2,2.6,0.9,1.0,Aotizhongxin,14
2013-03-12 07:00,272,115.0,3.5,1006.9,2.2,0.9,1.4,Aotizhongxin,8
2013-03-12 08:00,273,120.0,3.1,1006.9,1.9,0.4,1.5,Aotizhongxin,3
2013-03-12 09:00,274,116.0,3.4,1006.6,2.2,0.0,1.3,Aotizhongxin,5
2013-03-12 10:00,275,123.0,3.7,1006.8,2.2,0.0,0.9,Aotizhongxin,3
2013-03-12 11:00,276,130.0,4.4,1006.5,2.6,0.0,1.4,Aotizhongxin,5
2013-03-12 12:00,277,132.0,4.8,1006.8,2.2,0.0,1.5,Aotizhongxin,3
2013-03-12 13:00,278,129.0,5.3,1006.6,2.8,0.1,1.8,Aotizhongxin,4
