datetime,No,PM2.5,TEMP,PRES,DEWP,RAIN,WSPM,station,wd
2013-03-06 00:00,121,220.0,4.8,1007.5,-6.2,0.0,0.4,Wanshouxigong,15
2013-03-06 01:00,122,229.0,2.5,1007.3,-5.6,0.0,0.4,Wanshouxigong,13
2013-03-06 02:00,123,220.0,2.3,1007.0,-5.4,0.0,0.9,Wanshouxigong,6
2013-03-06 03:00,124,159.0,3.6,1006.9,-5.6,0.0,1.0,Wanshouxigong,16
2013-03-06 04:00,125,149.0,4.7,1006.7,-6.0,0.0,0.5,Wanshouxigong,1
2013-03-06 05:00,126,186.0,4.9,1006.8,-5.5,0.0,1.2,Wanshouxigong,2
2013-03-06 06:00,127,187.0,5.3,1007.5,-5.7,0.0,1.5,Wanshouxigong,15
2013-03-06 07:00,128,186.0,6.7,1008.2,-5.6,0.0,0.7,Wanshouxigong,15
2013-03-06 08:00,129,193.0,7.6,1008.2,-4.8,0.0,1.0,Wanshouxigong,15
2013-03-06 09:00,130,194.0,8.7,1008.1,-5.6,0.0,1.0,Wanshouxigong,6
2013-03-06 10:00,131,181.0,9.6,1007.8,-5.1,0.0,1.3,Wanshouxigong,4
2013-03-06 11:00,132,177.0,11.4,1006.7,-4.3,0.0,0.4,Wanshouxigong,2
2013-03-06 12:00,133,187.0,12.2,1006.0,-4.5,0.0,0.8,Wanshouxigong,16
2013-03-06 13:00,134,192.0,13.4,1005.3,-4.3,0.0,0.6,Wanshouxigong,15
2013-03-06 14:00,135,209.0,14.6,1004.6,-4.2,0.0,1.6,Wanshouxigong,9
2013-03-06 15:00,136,226.0,14.5,1004.6,-4.3,0.0,1.8,Wanshouxigong,13
2013-03-06 16:00,137,224.0,13.8,1004.5,-4.0,0.0,1.1,Wanshouxigong,12
2013-03-06 17:00,138,225.0,12.0,1005.2,-3.8,0.0,1.0,Wanshouxigong,13
2013-03-06 18:00,139,227.0,8.6,1006.2,-3.6,0.0,0.0,Wanshouxigong,15
2013-03-06 19:00,140,228.0,6.0,1006.8,-3.7,0.0,0.0,Wanshouxigong,3
2013-03-06 20:00,141,236.0,4.7,1007.6,-3.3,0.0,0.0,Wanshouxigong,16
2013-03-06 21:00,142,247.0,5.0,1007.1,-3.1,0.0,1.0,Wanshouxigong,16
2013-03-06 22:00,143,253.0,6.8,1006.8,-2.9,0.0,0.8,Wanshouxigong,14
2013-03-06 23:00,144,254.0,5.4,1006.9,-2.9,0.0,0.9,Wanshouxigong,16
2013-03-07 00:00,145,258.0,5.2,1006.6,-2.9,0.0,2.4,Wanshouxigong,14
2013-03-07 01:00,146,270.0,3.3,1006.5,-3.1,0.0,1.1,Wanshouxigong,10
2013-03-07 02:00,147,280.0,2.2,1006.0,-3.1,0.0,0.8,Wanshouxigong,15
2013-03-07 03:00,148,264.0,1.0,1005.7,-3.5,0.0,1.1,Wanshouxigong,15
2013-03-07 04:00,149,249.0,0.0,1005.7,-3.6,0.0,1.0,Wanshouxigong,15
2013-03-07 05:00,150,243.0,-0.4,1005.7,-3.1,0.0,0.2,Wanshouxigong,4
2013-03-07 06:00,151,243.0,-0.3,1005.7,-2.7,0.0,0.9,Wanshouxigong,14
2013-03-07 07:00,152,240.0,3.6,1006.0,-0.6,0.0,0.6,Wanshouxigong,14
2013-03-07 08:00,153,249.0,9.4,1005.7,-0.8,0.0,0.1,Wanshouxigong,3
2013-03-07 09:00,154,262.0,10.1,1005.2,-1.0,0.0,0.9,Wanshouxigong,16
2013-03-07 10:00,155,292.0,12.8,1004.4,-0.8,0.0,1.0,Wanshouxigong,15
2013-03-07 11:00,156,327.0,15.6,1002.7,-2.4,0.0,1.6,Wanshouxigong,10
2013-03-07 12:00,157,389.0,16.1,1000.7,-2.4,0.0,2.2,Wanshouxigong,12
2013-03-07 13:00,158,366.0,17.2,999.3,-2.5,0.0,2.1,Wanshouxigong,13
2013-03-07 14:00,159,294.0,18.8,997.9,-2.8,0.0,2.4,Wanshouxigong,12
2013-03-07 15:00,160,338.0,18.4,996.7,-1.5,0.0,2.1,Wanshouxigong,12
2013-03-07 16:00,161,190.0,18.2,996.1,-1.1,0.0,0.8,Wanshouxigong,12
2013-03-07 17:00,162,159.0,15.1,995.8,-1.1,0.0,1.0,Wanshouxigong,16
2013-03-07 18:00,163,208.0,10.9,996.4,-0.6,0.0,0.9,Wanshouxigong,15
2013-03-07 19:00,164,197.0,10.5,996.8,-0.6,0.0,1.3,Wanshouxigong,5
2013-03-07 20:00,165,153.0,12.9,996.9,-2.6,0.0,0.0,Wanshouxigong,5
2013-03-07 21:00,166,193.0,11.0,996.8,-1.4,0.0,0.6,Wanshouxigong,15
2013-03-07 22:00,167,304.0,8.1,997.1,-1.4,0.0,1.3,Wanshouxigong,4
2013-03-07 23:00,168,400.0,8.8,997.2,-1.1,0.0,1.2,Wanshouxigong,0
2013-03-08 00:00,169,410.0,5.0,997.3,-1.9,0.0,1.0,Wanshouxigong,14
2013-03-08 01:00,170,421.0,4.9,997.5,-1.8,0.0,0.4,Wanshouxigong,4
2013-03-08 02:00,171,379.0,6.1,997.4,-1.8,0.0,0.6,Wanshouxigong,5
2013-03-08 03:00,172,316.0,3.9,997.3,-2.1,0.0,0.7,Wanshouxigong,8
2013-03-08 04:00,173,282.0,3.4,997.6,-2.0,0.0,1.3,Wanshouxigong,1
2013-03-08 05:00,174,287.0,3.0,998.3,-2.1,0.0,0.8,Wanshouxigong,0
2013-03-08 06:00,175,289.0,2.9,998.9,-1.8,0.0,0.4,Wanshouxigong,12
2013-03-08 07:00,176,338.0,7.2,999.5,-0.3,0.0,1.1,Wanshouxigong,2
2013-03-08 08:00,177,330.0,12.3,999.9,-0.3,0.0,0.2,Wanshouxigong,0
2013-03-08 09:00,178,340.0,16.2,1000.2,-1.0,0.0,0.9,Wanshouxigong,14
2013-03-08 10:00,179,360.0,18.7,999.9,-1.2,0.0,1.1,Wanshouxigong,13
2013-03-08 11:00,180,284.0,21.1,999.6,-3.5,0.0,3.3,Wanshouxigong,12
2013-03-08 12:00,181,174.0,22.2,998.4,-3.3,0.0,2.7,Wanshouxigong,9
2013-03-08 13:00,182,156.0,22.9,997.4,-3.5,0.0,2.7,Wanshouxigong,13
2013-03-08 14:00,183,138.0,16.7,997.5,1.1,0.0,4.6,Wanshouxigong,0
2013-03-08 15:00,184,264.0,13.5,998.2,0.5,0.0,3.8,Wanshouxigong,0
2013-03-08 16:00,185,181.0,11.5,999.0,-0.7,0.0,1.6,Wanshouxigong,10
2013-03-08 17:00,186,115.0,9.7,999.0,-1.1,0.0,3.2,Wanshouxigong,0
2013-03-08 18:00,187,56.0,8.7,999.6,-1.7,0.0,0.8,Wanshouxigong,0
2013-03-08 19:00,188,43.0,8.6,999.6,-0.7,0.0,2.2,Wanshouxigong,0
2013-03-08 20:00,189,55.0,7.5,999.2,-2.3,0.0,0.6,Wanshouxigong,0
2013-03-08 21:00,190,49.0,7.4,998.9,-2.1,0.0,1.7,Wanshouxigong,0
2013-03-08 22:00,191,50.0,6.7,998.1,-3.6,0.0,2.5,Wanshouxigong,0
2013-03-08 23:00,192,45.0,5.9,996.7,-4.6,0.0,2.0,Wanshouxigong,2
2013-03-09 00:00,193,45.0,3.9,995.4,-4.1,0.0,0.2,Wanshouxigong,11
2013-03-09 01:00,194,55.0,3.4,994.3,-3.9,0.0,1.3,Wanshouxigong,14
2013-03-09 02:00,195,61.0,2.4,993.1,-3.7,0.0,1.5,Wanshouxigong,15
2013-03-09 03:00,196,68.0,1.6,992.0,-3.5,0.0,1.0,Wanshouxigong,14
2013-03-09 04:00,197,70.0,1.0,991.1,-3.7,0.0,0.8,Wanshouxigong,14
2013-03-09 05:00,198,73.0,1.1,991.2,-3.2,0.0,0.4,Wanshouxigong,8
2013-03-09 06:00,199,77.0,3.8,991.3,-3.3,0.0,0.2,Wanshouxigong,6
2013-03-09 07:00,200,102.0,5.5,991.7,-2.6,0.0,1.7,Wanshouxigong,1
2013-03-09 08:00,201,103.0,9.7,992.8,-2.3,0.0,2.6,Wanshouxigong,0
2013-03-09 09:00,202,112.0,18.0,995.2,-0.8,0.0,9.9,Wanshouxigong,15
2013-03-09 10:00,203,141.0,15.7,997.1,-5.4,0.0,13.2,Wanshouxigong,15
2013-03-09 11:00,204,104.0,13.8,1000.5,-10.2,0.0,5.3,Wanshouxigong,14
2013-03-09 12:00,205,69.0,12.0,1003.2,-13.9,0.0,6.2,Wanshouxigong,15
2013-03-09 13:00,206,72.0,10.5,1005.8,-16.8,0.0,3.7,Wanshouxigong,8
2013-03-09 14:00,207,68.0,10.5,1006.7,-17.8,0.0,3.6,Wanshouxigong,3
2013-03-09 15:00,208,40.0,10.5,1008.2,-17.8,0.0,4.9,Wanshouxigong,8
2013-03-09 16:00,209,20.0,11.1,1009.7,-18.3,0.0,4.0,Wanshouxigong,6
2013-03-09 17:00,210,18.0,9.7,1011.7,-18.4,0.0,1.8,Wanshouxigong,3
2013-03-09 18:00,211,17.0,8.1,1014.7,-18.7,0.0,3.7,Wanshouxigong,3
2013-03-09 19:00,212,13.0,7.0,1016.7,-18.8,0.0,1.9,Wanshouxigong,6
2013-03-09 20:00,213,15.0,6.0,1018.7,-18.8,0.0,2.2,Wanshouxigong,3
2013-03-09 21:00,214,12.0,5.3,1019.6,-18.6,0.0,2.6,Wanshouxigong,5
2013-03-09 22:00,215,16.0,4.6,1020.2,-18.4,0.0,1.8,Wanshouxigong,3
2013-03-09 23:00,216,3.0,1.8,1020.4,-15.7,0.0,0.5,Wanshouxigong,4
2013-03-10 00:00,217,11.0,4.1,1020.1,-18.2,0.0,1.3,Wanshouxigong,1
2013-03-10 01:00,218,3.0,2.6,1020.3,-18.8,0.0,1.4,Wanshouxigong,4
2013-03-10 02:00,219,3.0,-0.4,1020.3,-15.9,0.0,0.6,Wanshouxigong,12
2013-03-10 03:00,220,3.0,-1.9,1020.7,-12.6,0.0,1.2,Wanshouxigong,16
2013-03-10 04:00,221,16.0,-1.0,1021.4,-13.6,0.0,1.0,Wanshouxigong,15
2013-03-10 05:00,222,24.0,-3.2,1021.6,-14.3,0.0,0.5,Wanshouxigong,15
2013-03-10 06:00,223,32.0,-2.6,1022.1,-13.8,0.0,1.5,Wanshouxigong,15
2013-03-10 07:00,224,28.0,3.2,1022.8,-15.5,0.0,2.0,Wanshouxigong,13
2013-03-10 08:00,225,18.0,5.5,1023.1,-15.7,0.0,4.3,Wanshouxigong,13
2013-03-10 09:00,226,29.0,6.7,1022.6,-16.0,0.0,3.6,Wanshouxigong,13
2013-03-10 10:00,227,30.0,8.3,1021.7,-16.1,0.0,3.1,Wanshouxigong,9
2013-03-10 11:00,228,32.0,9.6,1021.2,-15.1,0.0,3.7,Wanshouxigong,13
2013-03-10 12:00,229,30.0,10.2,1020.3,-15.4,0.0,4.6,Wanshouxigong,13
2013-03-10 13:00,230,22.0,10.7,1019.1,-14.9,0.0,4.1,Wanshouxigong,13
2013-03-10 14:00,231,22.0,11.2,1018.2,-14.5,0.0,3.0,Wanshouxigong,13
2013-03-10 15:00,232,37.0,11.0,1017.8,-14.7,0.0,4.0,Wanshouxigong,13
2013-03-10 16:00,233,39.0,10.5,1017.5,-13.6,0.0,3.5,Wanshouxigong,13
2013-03-10 17:00,234,46.0,9.2,1017.4,-13.3,0.0,1.4,Wanshouxigong,12
2013-03-10 18:00,235,51.0,8.2,1017.7,-12.9,0.0,1.3,Wanshouxigong,13
2013-03-10 19:00,236,66.0,6.7,1018.0,-11.5,0.0,1.7,Wanshouxigong,12
2013-03-10 20:00,237,69.0,5.9,1018.3,-10.8,0.0,1.2,Wanshouxigong,9
2013-03-10 21:00,238,66.0,4.8,1018.4,-10.5,0.0,0.9,Wanshouxigong,12
2013-03-10 22:00,239,78.0,4.4,1017.8,-10.1,0.0,0.9,Wanshouxigong,11
2013-03-10 23:00,240,87.0,3.3,1017.9,-10.0,0.0,1.3,Wanshouxigong,9
2013-03-11 00:00,241,98.0,2.0,1017.9,-9.6,0.0,1.0,Wanshouxigong,9
2013-03-11 01:00,242,104.0,1.1,1017.3,-9.0,0.0,0.8,Wanshouxigong,14
2013-03-11 02:00,243,110.0,0.4,1016.6,-8.8,0.0,0.8,Wanshouxigong,11
2013-03-11 03:00,244,114.0,-1.1,1016.3,-8.5,0.0,0.7,Wanshouxigong,0
2013-03-11 04:00,245,111.0,-1.9,1016.1,-8.0,0.0,0.2,Wanshouxigong,10
2013-03-11 05:00,246,112.0,-2.5,1016.2,-7.8,0.0,1.1,Wanshouxigong,15
2013-03-11 06:00,247,97.0,-2.1,1016.2,-7.2,0.0,0.7,Wanshouxigong,14
2013-03-11 07:00,248,89.0,-0.2,1016.4,-7.0,0.0,0.5,Wanshouxigong,16
2013-03-11 08:00,249,98.0,3.8,1016.4,-7.7,0.0,0.2,Wanshouxigong,0
2013-03-11 09:00,250,103.0,5.9,1015.9,-7.4,0.0,1.2,Wanshouxigong,12
2013-03-11 10:00,251,92.0,7.3,1015.0,-8.3,0.0,0.7,Wanshouxigong,1
2013-03-11 11:00,252,105.0,9.1,1013.9,-9.0,0.0,1.1,Wanshouxigong,12
2013-03-11 12:00,253,136.0,10.4,1012.5,-8.3,0.0,1.9,Wanshouxigong,10
2013-03-11 13:00,254,132.0,11.0,1011.3,-7.8,0.0,2.5,Wanshouxigong,13
2013-03-11 14:00,255,118.0,10.7,1010.1,-7.1,0.0,2.8,Wanshouxigong,13
2013-03-11 15:00,256,106.0,11.1,1009.3,-6.8,0.0,1.8,Wanshouxigong,13
2013-03-11 16:00,257,123.0,10.5,1008.5,-6.4,0.0,2.7,Wanshouxigong,13
2013-03-11 17:00,258,144.0,9.6,1008.8,-5.9,0.0,2.0,Wanshouxigong,16
2013-03-11 18:00,259,145.0,9.5,1009.0,-6.4,0.0,0.9,Wanshouxigong,10
2013-03-11 19:00,260,156.0,9.4,1009.2,-6.1,0.0,1.0,Wanshouxigong,9
2013-03-11 20:00,261,188.0,9.3,1009.5,-5.8,0.0,0.9,Wanshouxigong,9
2013-03-11 21:00,262,191.0,8.8,1009.0,-4.1,0.0,1.2,Wanshouxigong,12
2013-03-11 22:00,263,131.0,8.7,1008.5,-5.6,0.0,1.6,Wanshouxigong,9
2013-03-11 23:00,264,82.0,7.2,1007.3,-5.5,0.0,0.1,Wanshouxigong,2
2013-03-12 00:00,265,101.0,5.5,1006.5,-5.2,0.0,0.9,Wanshouxigong,11
2013-03-12 01:00,266,122.0,7.3,1006.1,-5.4,0.0,1.3,Wanshouxigong,9
2013-03-12 02:00,267,105.0,7.1,1005.0,-5.0,0.0,1.0,Wanshouxigong,11
2013-03-12 03:00,268,106.0,6.8,1004.8,-4.3,0.0,1.0,Wanshouxigong,1
2013-03-12 04:00,269,90.0,4.7,1005.6,0.1,1.4,1.3,Wanshouxigong,4
2013-03-12 05:00,270,103.0,3.7,1005.3,1.7,1.2,0.6,Wanshouxigong,1
2013-03-12 06:00,271,98.0,3.2,1005.9,2.2,1.5,0.8,Wanshouxigong,16
2013-03-12 07:00,272,125.0,2.8,1005.8,1.9,2.0,0.0,Wanshouxigong,3
2013-03-12 08:00,273,120.0,3.4,1005.7,2.5,0.2,1.7,Wanshouxigong,4
2013-03-12 09:00,274,120.0,4.0,1005.9,2.5,0.0,0.9,Wanshouxigong,0
2013-03-12 10:00,275,130.0,4.4,1005.9,2.7,0.3,0.4,Wanshouxigong,2
2013-03-12 11:00,276,137.0,4.6,1005.7,2.9,0.0,0.7,Wanshouxigong,13
2013-03-12 12:00,277,136.0,5.3,1005.8,3.3,0.0,0.5,Wanshouxigong,16
2013-03-12 13:00,278,152.0,5.5,1005.7,3.0,0.0,2.4,Wanshouxigong,4
